Facility ID,Facility Name,Description,Facility Address 1,Facility City,Facility State,Facility Zip Code,Facility County,Facility Latitude,Facility Longitude,Facility Location,Full Address
7736,FMS-Eastchester,Diagnostic and Treatment Center Extension Clinic,1776 Eastchester Road,Bronx,New York,10461,Bronx,40.849447999999995,-73.842687,"(40.849447999999995, -73.842687)","1776 Eastchester Road, Bronx, NY, US"
1710,Jamaica Hospital Nursing Home Co Inc,Residential Health Care Facility - SNF,89-40 135th Street,Jamaica,New York,11418,Queens,40.700278999999995,-73.816765,"(40.700278999999995, -73.816765)","89-40 135th Street, Jamaica, NY, US"
5954,Rochester Pathways,Hospital Extension Clinic,79 Howell Street,Rochester,New York,14607,Monroe,43.151035,-77.601822,"(43.151035, -77.601822)","79 Howell Street, Rochester, NY, US"
123,Chemung County Health Center-Nursing Facility,Residential Health Care Facility - SNF,103 Washington Street,Elmira,New York,14901,Chemung,42.093357,-76.796593,"(42.093357, -76.796593)","103 Washington Street, Elmira, NY, US"
5629,Catholic Home Care,Certified Home Health Agency,"110 Bi-County Boulevard, Suite 114",Farmingdale,New York,11735,Nassau,40.725994,-73.428329,"(40.725994, -73.428329)","110 Bi-County Boulevard, Suite 114, Farmingdale, NY, US"
8577,Gramercy Park Digestive Disease Center,Diagnostic and Treatment Center,250 Park Avenue South,New York,New York,10003,New York,40.738426000000004,-73.987808,"(40.738426000000004, -73.987808)","250 Park Avenue South, New York, NY, US"
2910,START Treatment & Recovery Centers,Diagnostic and Treatment Center Extension Clinic,2195 Third Avenue,New York,New York,10035,New York,40.800331,-73.938187,"(40.800331, -73.938187)","2195 Third Avenue, New York, NY, US"
112,"Heritage Village Rehab and Skilled Nursing, Inc.",Residential Health Care Facility - SNF,4570 Route 60,Gerry,New York,14740,Chautauqua,42.196171,-79.251938,"(42.196171, -79.251938)","4570 Route 60, Gerry, NY, US"
10145,Oceanside Family Health Center,Diagnostic and Treatment Center Extension Clinic,"3227 Long Beach Road, Suite 2",Oceanside,New York,11572,Nassau,40.632632,-73.640671,"(40.632632, -73.640671)","3227 Long Beach Road, Suite 2, Oceanside, NY, US"
6253,Center for Ambulatory Surgery LLC,Diagnostic and Treatment Center,550 Orchard Park Rd,West Seneca,New York,14224,Erie,42.832264,-78.779503,"(42.832264, -78.779503)","550 Orchard Park Rd, West Seneca, NY, US"
4642,Odyssey House East 6th St Clinic,Diagnostic and Treatment Center Extension Clinic,309-11 East 6th Street,New York,New York,10003,New York,40.727261,-73.988029,"(40.727261, -73.988029)","309-11 East 6th Street, New York, NY, US"
3014,"Family Planning of South Central New York, Inc. at Norwich",Diagnostic and Treatment Center Extension Clinic,5 Cortland Street,Norwich,New York,13815,Chenango,42.534121999999996,-75.524529,"(42.534121999999996, -75.524529)","5 Cortland Street, Norwich, NY, US"
357,The Grand Rehabilitation and Nursing at Mohawk,Residential Health Care Facility - SNF,99 Sixth Avenue,Ilion,New York,13357,Herkimer,43.018436,-75.04727199999999,"(43.018436, -75.04727199999999)","99 Sixth Avenue, Ilion, NY, US"
4214,Buffalo Ambulatory Surgery Center,Diagnostic and Treatment Center,3095 Harlem Road,Cheektowaga,New York,14225,Erie,42.928459000000004,-78.78411899999999,"(42.928459000000004, -78.78411899999999)","3095 Harlem Road, Cheektowaga, NY, US"
9404,Ellis Hospital - Medical Center of Clifton Park,Hospital Extension Clinic,103 Sitterly Road,Clifton Park,New York,12065,Saratoga,42.853439,-73.775124,"(42.853439, -73.775124)","103 Sitterly Road, Clifton Park, NY, US"
9445,Mobile Van #4-Refuah Health Center,Diagnostic and Treatment Center Extension Clinic,728 North Main Street,Spring Valley,New York,10977,Rockland,41.13995,-74.035431,"(41.13995, -74.035431)","728 North Main Street, Spring Valley, NY, US"
528,Nassau University Medical Center,Hospital,2201 Hempstead Turnpike,East Meadow,New York,11554,Nassau,40.725353000000005,-73.554321,"(40.725353000000005, -73.554321)","2201 Hempstead Turnpike, East Meadow, NY, US"
6292,Mobile Dental Center,Diagnostic and Treatment Center Extension Clinic,533 West 218th St,New York,New York,10034,New York,40.872353000000004,-73.91669499999999,"(40.872353000000004, -73.91669499999999)","533 West 218th St, New York, NY, US"
9782,HIV Primary Care Clinic - Ithaca,Hospital Extension Clinic,521-523 West Seneca Street,Ithaca,New York,14850,Tompkins,42.439797999999996,-76.507607,"(42.439797999999996, -76.507607)","521-523 West Seneca Street, Ithaca, NY, US"
1307,Morris Heights Health Center,Diagnostic and Treatment Center,85 West Burnside Avenue,Bronx,New York,10453,Bronx,40.85471,-73.910629,"(40.85471, -73.910629)","85 West Burnside Avenue, Bronx, NY, US"
7624,Lake Plains Dialysis at Batavia,Primary Care Hospital - Critical Access Hospital Extension Clinic,"587 East Main Street, Suite 350",Batavia,New York,14020,Genesee,42.99501,-78.16436,"(42.99501, -78.16436)","587 East Main Street, Suite 350, Batavia, NY, US"
6265,HASC Diagnostic & Treatment Center Inc,Diagnostic and Treatment Center,1221 East 14th St,Brooklyn,New York,11230,Kings,40.619778000000004,-73.961235,"(40.619778000000004, -73.961235)","1221 East 14th St, Brooklyn, NY, US"
8594,Unity Geriatric Associates,Hospital Extension Clinic,105 Canal Landing Boulevard,Rochester,New York,14626,Monroe,43.182468,-77.69487,"(43.182468, -77.69487)","105 Canal Landing Boulevard, Rochester, NY, US"
10218,Community Healthcare Network East New York,Diagnostic and Treatment Center Extension Clinic,2581 Atlantic Avenue,Brooklyn,New York,11207,Kings,40.676003,-73.89918,"(40.676003, -73.89918)","2581 Atlantic Avenue, Brooklyn, NY, US"
9884,CHCR Stapleton St. George Health Center,Diagnostic and Treatment Center Extension Clinic,135 Canal Street,Staten Island,New York,10304,Richmond,40.627022,-74.07843000000001,"(40.627022, -74.07843000000001)","135 Canal Street, Staten Island, NY, US"
830,Ellis Hospital McClellan St. Health Center,Hospital Extension Clinic,600 McClellan Street,Schenectady,New York,12304,Schenectady,42.805138,-73.917587,"(42.805138, -73.917587)","600 McClellan Street, Schenectady, NY, US"
1750,"Clove Lakes Health Care and Rehabilitation Center, Inc",Residential Health Care Facility - SNF,25 Fanning Street,Staten Island,New York,10314,Richmond,40.608437,-74.12299300000001,"(40.608437, -74.12299300000001)","25 Fanning Street, Staten Island, NY, US"
4814,Throgs Neck Rehabilitation & Nursing Center,Residential Health Care Facility - SNF,707 Throgs Neck Expressway,Bronx,New York,10465,Bronx,40.827647999999996,-73.818275,"(40.827647999999996, -73.818275)","707 Throgs Neck Expressway, Bronx, NY, US"
4565,Far Rockaway HS Clinic,School Based Hospital Extension Clinic,821 Bay 25th Street,Far Rockaway,New York,11691,Queens,40.601585,-73.762741,"(40.601585, -73.762741)","821 Bay 25th Street, Far Rockaway, NY, US"
10327,Carthage Area Hospital Walk-In Clinic,Primary Care Hospital - Critical Access Hospital Extension Clinic,22075 Constitution Drive,Carthage,New York,13619,Jefferson,43.978120000000004,-75.60936,"(43.97812, -75.60936)","22075 Constitution Drive, Carthage, NY, US"
6932,Yeled V'Yalda Childhood Center,School Based Diagnostic and Treatment Center Extension Clinic,4001 16th Avenue,Brooklyn,New York,11218,Kings,40.63599,-73.980263,"(40.63599, -73.980263)","4001 16th Avenue, Brooklyn, NY, US"
5694,Ulster Radiation Oncology Center,Hospital Extension Clinic,111 Mary's Avenue,Kingston,New York,12401,Ulster,41.922565000000006,-73.99955,"(41.922565000000006, -73.99955)","111 Mary's Avenue, Kingston, NY, US"
3467,Taylor-Brown Health Center,Hospital Extension Clinic,369 East Main Street,Waterloo,New York,13165,Seneca,42.901783,-76.846703,"(42.901783, -76.846703)","369 East Main Street, Waterloo, NY, US"
934,Momentum at South Bay for Rehabilitation and Nursing,Residential Health Care Facility - SNF,340 East Montauk Highway,East Islip,New York,11730,Suffolk,40.734638000000004,-73.174622,"(40.734638000000004, -73.174622)","340 East Montauk Highway, East Islip, NY, US"
7105,CenterLight Healthcare D&TC - Allerton Avenue Site,Diagnostic and Treatment Center Extension Clinic,668 Allerton Avenue,Bronx,New York,10467,Bronx,40.865353000000006,-73.868546,"(40.865353000000006, -73.868546)","668 Allerton Avenue, Bronx, NY, US"
694,St Luke's Cornwall Hospital/Newburgh,Hospital,70 Dubois Street,Newburgh,New York,12550,Orange,41.503017,-74.015129,"(41.503017, -74.015129)","70 Dubois Street, Newburgh, NY, US"
1144,Waterview Hills Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,"537 Route 22, P.O. Box 257",Purdys,New York,10578,Westchester,41.328899,-73.65679899999999,"(41.328899, -73.65679899999999)","537 Route 22, P.O. Box 257, Purdys, NY, US"
6726,Nyack Hosp Alcohol&Drug Rehab Clinic,Hospital Extension Clinic,7 North Main Street,Spring Valley,New York,10977,Rockland,41.1124,-74.04483,"(41.1124, -74.04483)","7 North Main Street, Spring Valley, NY, US"
9721,James Monroe Annex,School Based Diagnostic and Treatment Center Extension Clinic,1551 East 172nd Street,Bronx,New York,10472,Bronx,40.83139,-73.878349,"(40.83139, -73.878349)","1551 East 172nd Street, Bronx, NY, US"
10159,The Center for Primary and Behavioral Healthcare,Hospital Extension Clinic,250 Fulton Street,Hempstead,New York,11550,Nassau,40.707359999999994,-73.626137,"(40.707359999999994, -73.626137)","250 Fulton Street, Hempstead, NY, US"
10310,The New York Proton Center,Diagnostic and Treatment Center,225 East 126th Street,New York,New York,10035,New York,40.804048,-73.9342033,"(40.804048, -73.9342033)","225 East 126th Street, New York, NY, US"
159,Cortland County Department of Health,Diagnostic and Treatment Center,60 Central Avenue,Cortland,New York,13045,Cortland,42.6003,-76.17669699999999,"(42.6003, -76.17669699999999)","60 Central Avenue, Cortland, NY, US"
10333,Hadley-Luzerne Student Health,School Based Diagnostic and Treatment Center Extension Clinic,27 Hyland Drive,Lake Luzerne,New York,12846,Warren,43.34624470000001,-73.8393033,"(43.3462447, -73.8393033)","27 Hyland Drive, Lake Luzerne, NY, US"
194,Ferncliff Nursing Home Co Inc,Residential Health Care Facility - SNF,21 Ferncliff Dr,Rhinebeck,New York,12572,Dutchess,41.941833,-73.93534100000001,"(41.941833, -73.93534100000001)","21 Ferncliff Dr, Rhinebeck, NY, US"
9336,Rochester Hearing and Speech Center - Webster Office,Diagnostic and Treatment Center Extension Clinic,1170 Ridge Road,Webster,New York,14580,Monroe,43.210640000000005,-77.442009,"(43.210640000000005, -77.442009)","1170 Ridge Road, Webster, NY, US"
9920,Freedom Center of Syosset,Diagnostic and Treatment Center,760 Broadway,Hicksville,New York,11801,Nassau,40.773628,-73.531497,"(40.773628, -73.531497)","760 Broadway, Hicksville, NY, US"
10371,Planned Parenthood White Plains Mobile Unit,Mobile Diagnostic and Treatment Center Extension Clinic,175 Tarrytown Road,White Plains,New York,10607,Westchester,41.0396256,-73.7840988,"(41.0396256, -73.7840988)","175 Tarrytown Road, White Plains, NY, US"
4407,Silvercrest,Residential Health Care Facility - SNF,144-45 87th Avenue,Jamaica,New York,11435,Queens,40.706882,-73.811638,"(40.706882, -73.811638)","144-45 87th Avenue, Jamaica, NY, US"
490,Glen Cove Hospital,Hospital,101 St Andrews Lane,Glen Cove,New York,11542,Nassau,40.871731,-73.62159,"(40.871731, -73.62159)","101 St Andrews Lane, Glen Cove, NY, US"
457,Wedgewood Nursing and Rehabilitation Center,Residential Health Care Facility - SNF,5 Church Street,Spencerport,New York,14559,Monroe,43.192566,-77.802086,"(43.192566, -77.802086)","5 Church Street, Spencerport, NY, US"
5644,Maimonides Rehabilitation Services,Hospital Extension Clinic,883 65th Street,Brooklyn,New York,11219,Kings,40.631588,-74.010689,"(40.631588, -74.010689)","883 65th Street, Brooklyn, NY, US"
9861,WPH Medical and Wellness,Hospital Extension Clinic,99 Business Park Drive,Armonk,New York,10504,Westchester,41.120746999999994,-73.708848,"(41.120746999999994, -73.708848)","99 Business Park Drive, Armonk, NY, US"
9922,NDH Cardiac Testing - Kingston,Hospital Extension Clinic,33 Grand Street,Kingston,New York,12401,Ulster,41.929648,-73.999494,"(41.929648, -73.999494)","33 Grand Street, Kingston, NY, US"
9027,SBUH Orthopedics and Diagnostic Radiology,Hospital Extension Clinic,14 Technology Drive,East Setauket,New York,11733,Suffolk,40.898705,-73.08641800000001,"(40.898705, -73.08641800000001)","14 Technology Drive, East Setauket, NY, US"
597,Faxton Medical Campus,Hospital Extension Clinic,1676 Sunset Avenue,Utica,New York,13502,Oneida,43.090488,-75.25824,"(43.090488, -75.25824)","1676 Sunset Avenue, Utica, NY, US"
909,Surge Rehabilitation and Nursing LLC,Residential Health Care Facility - SNF,49 Oakcrest Avenue,Middle Island,New York,11953,Suffolk,40.891926,-72.96788000000001,"(40.891926, -72.96788000000001)","49 Oakcrest Avenue, Middle Island, NY, US"
8556,"Montefiore Medical Center-Moses/Mobile Van #1,#2,#3,& #4",Hospital Extension Clinic,111 East 210th Street,Bronx,New York,10467,Bronx,40.879951,-73.880562,"(40.879951, -73.880562)","111 East 210th Street, Bronx, NY, US"
9186,The Amsterdam at Harborside,Residential Health Care Facility - SNF,300 East Overlook,Port Washington,New York,11050,Nassau,40.827884999999995,-73.665306,"(40.827884999999995, -73.665306)","300 East Overlook, Port Washington, NY, US"
8520,Hauppauge Dialysis Center,Diagnostic and Treatment Center,30 Central Avenue,Hauppauge,New York,11788,Suffolk,40.807152,-73.22006999999999,"(40.807152, -73.22006999999999)","30 Central Avenue, Hauppauge, NY, US"
9823,Beacon Christian Community Health Center - Annex Site,Diagnostic and Treatment Center Extension Clinic,2031 Forest Avenue,Staten Island,New York,10303,Richmond,40.626499,-74.157064,"(40.626499, -74.157064)","2031 Forest Avenue, Staten Island, NY, US"
10361,University Heights Dialysis,Diagnostic and Treatment Center Extension Clinic,2190 Jerome Avenue,Bronx,New York,10453,Bronx,40.8566845,-73.90452049999999,"(40.8566845, -73.9045205)","2190 Jerome Avenue, Bronx, NY, US"
9978,PS 329,School Based Hospital Extension Clinic,2929 West 30th Street,Brooklyn,New York,11224,Kings,40.57354,-73.995994,"(40.57354, -73.995994)","2929 West 30th Street, Brooklyn, NY, US"
9848,Northern GI Endoscopy Center,Diagnostic and Treatment Center,Five Irongate Center,Glens Falls,New York,12801,Warren,43.3079,-73.6548,"(43.3079, -73.6548)","Five Irongate Center, Glens Falls, NY, US"
4324,Centers Home Health Care of Otsego,Long Term Home Health Care Program,128 Phoenix Mills Cross Road,Cooperstown,New York,13326,Otsego,42.668671,-74.953636,"(42.668671, -74.953636)","128 Phoenix Mills Cross Road, Cooperstown, NY, US"
630,St. Joseph's Hospital Health Center,Hospital,301 Prospect Avenue,Syracuse,New York,13203,Onondaga,43.055744,-76.149384,"(43.055744, -76.149384)","301 Prospect Avenue, Syracuse, NY, US"
216,Roswell Park Cancer Institute,Hospital,Elm and Carlton Streets,Buffalo,New York,14263,Erie,42.898525,-78.865013,"(42.898525, -78.865013)","Elm and Carlton Streets, Buffalo, NY, US"
7004,Massry Center,Hospital Extension Clinic,147 Hoosick Street,Troy,New York,12180,Rensselaer,42.739269,-73.676636,"(42.739269, -73.676636)","147 Hoosick Street, Troy, NY, US"
5750,Stillwater Family Health Center,Hospital Extension Clinic,North Hudson Avenue,Stillwater,New York,12170,Rensselaer,42.938164,-73.654015,"(42.938164, -73.654015)","North Hudson Avenue, Stillwater, NY, US"
9587,UPSTATE Sleep Center,Hospital Extension Clinic,5700 W. Genesee Street,Camillus,New York,13031,Onondaga,43.039978000000005,-76.293015,"(43.039978000000005, -76.293015)","5700 W. Genesee Street, Camillus, NY, US"
874,Steuben County Board of Supervisors c/o County Public Health Nursing Services,Diagnostic and Treatment Center,3 East Pulteney Square,Bath,New York,14810,Steuben,42.333412,-77.317574,"(42.333412, -77.317574)","3 East Pulteney Square, Bath, NY, US"
6380,Dutchess County ARC,Hospital Extension Clinic,Lagrange Workshop - 8 Industry Street,Poughkeepsie,New York,12603,Dutchess,41.710735,-73.92055500000001,"(41.710735, -73.92055500000001)","Lagrange Workshop - 8 Industry Street, Poughkeepsie, NY, US"
4490,Bassett Healthcare Network - Hamilton Madison Health Center,Hospital Extension Clinic,1055 Madison Marketplace,Hamilton,New York,13346,Madison,42.84255,-75.55359,"(42.84255, -75.55359)","1055 Madison Marketplace, Hamilton, NY, US"
2641,Project Outreach Clinic,Hospital Extension Clinic,600 Hempstead Tpke,West Hempstead,New York,11552,Nassau,40.706581,-73.66220899999999,"(40.706581, -73.66220899999999)","600 Hempstead Tpke, West Hempstead, NY, US"
6415,PS7 - MS Stern,School Based Diagnostic and Treatment Center Extension Clinic,160 East 120th Street,New York,New York,10035,New York,40.800926000000004,-73.939255,"(40.800926000000004, -73.939255)","160 East 120th Street, New York, NY, US"
7777,Waterford Family Health,Hospital Extension Clinic,158 Saratoga Rd,Waterford,New York,12188,Saratoga,42.789577,-73.689415,"(42.789577, -73.689415)","158 Saratoga Rd, Waterford, NY, US"
9189,Vestal Healthcare - UHS Dialysis - Pennsylvania Ave,Diagnostic and Treatment Center Extension Clinic,65 Pennsylvania Avenue,Binghamton,New York,13903-1651,Broome,42.085968,-75.916481,"(42.085968, -75.916481)","65 Pennsylvania Avenue, Binghamton, NY, US"
10028,Julia and Israel Waldbaum Dialysis,Diagnostic and Treatment Center Extension Clinic,100 Community Drive,Great Neck,New York,11021,Nassau,40.781984,-73.70604499999999,"(40.781984, -73.70604499999999)","100 Community Drive, Great Neck, NY, US"
